epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,300.457,0.97601,2.25779,1.05287,0.53076,0.07738,0.09407,0.05049,1.7451,4.19523,1.45313,4.63504e-05,4.63504e-05,4.63504e-05
186,302.044,0.94167,2.19883,0.97836,0.53076,0.07738,0.09407,0.05049,1.7451,4.19523,1.45313,4.5961e-05,4.5961e-05,4.5961e-05
187,303.666,0.87745,2.06306,0.96902,0.53076,0.07738,0.09407,0.05049,1.7451,4.19523,1.45313,4.55716e-05,4.55716e-05,4.55716e-05
188,305.442,0.86969,2.26676,1.02665,0.51621,0.10119,0.09823,0.05237,1.72944,4.17302,1.44828,4.51822e-05,4.51822e-05,4.51822e-05
189,307.132,0.9618,2.08924,1.02157,0.51621,0.10119,0.09823,0.05237,1.72944,4.17302,1.44828,4.47928e-05,4.47928e-05,4.47928e-05
190,308.735,1.04563,1.88847,1.01937,0.51621,0.10119,0.09823,0.05237,1.72944,4.17302,1.44828,4.44034e-05,4.44034e-05,4.44034e-05
191,310.322,0.89863,1.88602,1.04719,0.51621,0.10119,0.09823,0.05237,1.72944,4.17302,1.44828,4.4014e-05,4.4014e-05,4.4014e-05
192,311.973,0.80655,2.08282,0.95901,0.52109,0.10119,0.10169,0.05408,1.7291,4.14102,1.44551,4.36246e-05,4.36246e-05,4.36246e-05
193,313.523,0.86041,1.66181,0.98412,0.52109,0.10119,0.10169,0.05408,1.7291,4.14102,1.44551,4.32352e-05,4.32352e-05,4.32352e-05
194,315.116,1.00096,2.16328,1.09153,0.52109,0.10119,0.10169,0.05408,1.7291,4.14102,1.44551,4.28458e-05,4.28458e-05,4.28458e-05
195,316.737,0.85639,2.09291,0.99921,0.52109,0.10119,0.10169,0.05408,1.7291,4.14102,1.44551,4.24564e-05,4.24564e-05,4.24564e-05
196,318.658,0.82397,2.2053,0.94792,0.36446,0.1131,0.1032,0.05474,1.72904,4.13329,1.43647,4.2067e-05,4.2067e-05,4.2067e-05
197,320.332,0.86353,2.0051,0.97449,0.36446,0.1131,0.1032,0.05474,1.72904,4.13329,1.43647,4.16776e-05,4.16776e-05,4.16776e-05
198,321.893,0.91486,1.95647,1.11441,0.36446,0.1131,0.1032,0.05474,1.72904,4.13329,1.43647,4.12882e-05,4.12882e-05,4.12882e-05
199,323.438,0.82948,1.67343,0.97194,0.36446,0.1131,0.1032,0.05474,1.72904,4.13329,1.43647,4.08988e-05,4.08988e-05,4.08988e-05
200,325.247,0.80744,1.97424,0.98145,0.52968,0.09524,0.10325,0.05592,1.72089,4.10071,1.43935,4.05094e-05,4.05094e-05,4.05094e-05
201,326.913,0.85549,2.09724,1.03791,0.52968,0.09524,0.10325,0.05592,1.72089,4.10071,1.43935,4.012e-05,4.012e-05,4.012e-05
202,328.454,0.89932,1.85134,1.00468,0.52968,0.09524,0.10325,0.05592,1.72089,4.10071,1.43935,3.97306e-05,3.97306e-05,3.97306e-05
203,329.982,0.93495,1.9822,1.01936,0.52968,0.09524,0.10325,0.05592,1.72089,4.10071,1.43935,3.93412e-05,3.93412e-05,3.93412e-05
204,331.677,0.93012,1.99019,1.03611,0.53785,0.07143,0.1041,0.05695,1.7292,4.09398,1.44741,3.89518e-05,3.89518e-05,3.89518e-05
