epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,239.136,0.93166,2.02779,0.90976,0.51351,0.79167,0.69836,0.3724,1.60184,3.68853,1.21151,4.63504e-05,4.63504e-05,4.63504e-05
186,240.32,1.0819,2.06206,0.9949,0.51351,0.79167,0.69836,0.3724,1.60184,3.68853,1.21151,4.5961e-05,4.5961e-05,4.5961e-05
187,241.708,1.05611,1.70469,1.03262,0.51351,0.79167,0.69836,0.3724,1.60184,3.68853,1.21151,4.55716e-05,4.55716e-05,4.55716e-05
188,243.351,1.00117,1.52996,0.98453,0.51351,0.79167,0.70874,0.39069,1.606,3.65722,1.21675,4.51822e-05,4.51822e-05,4.51822e-05
189,244.699,1.05653,1.85443,1.00472,0.51351,0.79167,0.70874,0.39069,1.606,3.65722,1.21675,4.47928e-05,4.47928e-05,4.47928e-05
190,246.073,1.07166,1.79992,0.94805,0.51351,0.79167,0.70874,0.39069,1.606,3.65722,1.21675,4.44034e-05,4.44034e-05,4.44034e-05
191,247.468,0.98482,2.16577,0.96826,0.51351,0.79167,0.70874,0.39069,1.606,3.65722,1.21675,4.4014e-05,4.4014e-05,4.4014e-05
192,248.763,0.92928,1.64499,0.91792,0.51351,0.79167,0.70612,0.38652,1.60368,3.65765,1.2151,4.36246e-05,4.36246e-05,4.36246e-05
193,249.981,0.91728,1.92931,0.98213,0.51351,0.79167,0.70612,0.38652,1.60368,3.65765,1.2151,4.32352e-05,4.32352e-05,4.32352e-05
194,251.311,1.05149,1.78601,0.9414,0.51351,0.79167,0.70612,0.38652,1.60368,3.65765,1.2151,4.28458e-05,4.28458e-05,4.28458e-05
195,252.495,1.08657,1.57215,1.01213,0.51351,0.79167,0.70612,0.38652,1.60368,3.65765,1.2151,4.24564e-05,4.24564e-05,4.24564e-05
196,254.429,1.06827,1.68503,0.96999,0.51351,0.79167,0.69853,0.37958,1.60254,3.62831,1.21168,4.2067e-05,4.2067e-05,4.2067e-05
197,255.667,1.00316,1.5915,0.92841,0.51351,0.79167,0.69853,0.37958,1.60254,3.62831,1.21168,4.16776e-05,4.16776e-05,4.16776e-05
198,256.843,1.0626,1.64898,0.96502,0.51351,0.79167,0.69853,0.37958,1.60254,3.62831,1.21168,4.12882e-05,4.12882e-05,4.12882e-05
199,258.053,1.05852,1.59115,0.9357,0.51351,0.79167,0.69853,0.37958,1.60254,3.62831,1.21168,4.08988e-05,4.08988e-05,4.08988e-05
200,259.508,0.98615,1.59181,0.94936,0.51429,0.75,0.68808,0.37911,1.59807,3.62941,1.21587,4.05094e-05,4.05094e-05,4.05094e-05
201,260.883,1.08729,1.74685,0.99124,0.51429,0.75,0.68808,0.37911,1.59807,3.62941,1.21587,4.012e-05,4.012e-05,4.012e-05
202,262.216,0.99532,1.69401,0.97034,0.51429,0.75,0.68808,0.37911,1.59807,3.62941,1.21587,3.97306e-05,3.97306e-05,3.97306e-05
203,263.399,1.0046,1.83018,0.97063,0.51429,0.75,0.68808,0.37911,1.59807,3.62941,1.21587,3.93412e-05,3.93412e-05,3.93412e-05
204,264.78,0.99507,1.6466,0.99083,0.47368,0.75,0.69146,0.37925,1.59188,3.57226,1.21431,3.89518e-05,3.89518e-05,3.89518e-05
205,266.166,1.09342,1.75572,0.95826,0.47368,0.75,0.69146,0.37925,1.59188,3.57226,1.21431,3.85624e-05,3.85624e-05,3.85624e-05
206,267.383,0.92385,1.60254,0.90894,0.47368,0.75,0.69146,0.37925,1.59188,3.57226,1.21431,3.8173e-05,3.8173e-05,3.8173e-05
207,268.776,1.04991,1.92998,1.07333,0.47368,0.75,0.69146,0.37925,1.59188,3.57226,1.21431,3.77836e-05,3.77836e-05,3.77836e-05
208,270.257,0.96035,1.50488,0.96334,0.78741,0.625,0.68602,0.36804,1.59382,3.51143,1.21851,3.73942e-05,3.73942e-05,3.73942e-05
209,271.606,1.04704,2.22123,1.03868,0.78741,0.625,0.68602,0.36804,1.59382,3.51143,1.21851,3.70048e-05,3.70048e-05,3.70048e-05
210,272.793,0.94724,1.87337,0.96906,0.78741,0.625,0.68602,0.36804,1.59382,3.51143,1.21851,3.66154e-05,3.66154e-05,3.66154e-05
211,274.16,0.92799,1.88083,0.93072,0.78741,0.625,0.68602,0.36804,1.59382,3.51143,1.21851,3.6226e-05,3.6226e-05,3.6226e-05
212,275.416,0.95134,1.77288,0.96339,0.46154,0.75,0.68386,0.38408,1.60284,3.5167,1.2289,3.58366e-05,3.58366e-05,3.58366e-05
213,276.793,0.90432,1.40688,0.94548,0.46154,0.75,0.68386,0.38408,1.60284,3.5167,1.2289,3.54472e-05,3.54472e-05,3.54472e-05
214,277.966,1.08226,1.56927,1.00715,0.46154,0.75,0.68386,0.38408,1.60284,3.5167,1.2289,3.50578e-05,3.50578e-05,3.50578e-05
215,279.338,1.03909,1.6245,0.95172,0.46154,0.75,0.68386,0.38408,1.60284,3.5167,1.2289,3.46684e-05,3.46684e-05,3.46684e-05
216,280.852,0.92193,1.55075,0.97516,0.74552,0.58333,0.68916,0.37373,1.6044,3.45844,1.23404,3.4279e-05,3.4279e-05,3.4279e-05
217,282.056,0.93775,1.62614,0.87889,0.74552,0.58333,0.68916,0.37373,1.6044,3.45844,1.23404,3.38896e-05,3.38896e-05,3.38896e-05
218,283.358,1.02658,1.57116,0.95132,0.74552,0.58333,0.68916,0.37373,1.6044,3.45844,1.23404,3.35002e-05,3.35002e-05,3.35002e-05
219,284.571,1.07713,1.65364,0.93651,0.74552,0.58333,0.68916,0.37373,1.6044,3.45844,1.23404,3.31108e-05,3.31108e-05,3.31108e-05
220,286.205,1.0144,1.35877,0.9279,0.67308,0.66667,0.69139,0.37289,1.61366,3.44755,1.23448,3.27214e-05,3.27214e-05,3.27214e-05
221,287.329,0.94091,1.49795,0.96376,0.67308,0.66667,0.69139,0.37289,1.61366,3.44755,1.23448,3.2332e-05,3.2332e-05,3.2332e-05
222,288.718,1.07016,1.47329,0.99423,0.67308,0.66667,0.69139,0.37289,1.61366,3.44755,1.23448,3.19426e-05,3.19426e-05,3.19426e-05
223,290.089,0.96036,1.41104,1.0198,0.67308,0.66667,0.69139,0.37289,1.61366,3.44755,1.23448,3.15532e-05,3.15532e-05,3.15532e-05
224,291.566,1.02075,1.40354,0.97878,0.59727,0.75,0.71109,0.37856,1.61807,3.41993,1.2367,3.11638e-05,3.11638e-05,3.11638e-05
225,292.83,1.05406,1.59019,1.07527,0.59727,0.75,0.71109,0.37856,1.61807,3.41993,1.2367,3.07744e-05,3.07744e-05,3.07744e-05
226,294.236,0.99491,1.6532,0.94324,0.59727,0.75,0.71109,0.37856,1.61807,3.41993,1.2367,3.0385e-05,3.0385e-05,3.0385e-05
227,295.424,1.04759,1.70077,1.01105,0.59727,0.75,0.71109,0.37856,1.61807,3.41993,1.2367,2.99956e-05,2.99956e-05,2.99956e-05
228,296.982,0.91823,1.24724,0.95762,0.67791,0.66667,0.70518,0.37483,1.61598,3.38682,1.23955,2.96062e-05,2.96062e-05,2.96062e-05
229,298.386,0.85514,1.31672,0.90308,0.67791,0.66667,0.70518,0.37483,1.61598,3.38682,1.23955,2.92168e-05,2.92168e-05,2.92168e-05
230,299.608,1.03841,1.66205,0.96133,0.67791,0.66667,0.70518,0.37483,1.61598,3.38682,1.23955,2.88274e-05,2.88274e-05,2.88274e-05
231,301.021,0.98707,1.32444,0.98988,0.67791,0.66667,0.70518,0.37483,1.61598,3.38682,1.23955,2.8438e-05,2.8438e-05,2.8438e-05
232,302.655,0.9626,1.6591,0.94615,0.42553,0.83333,0.71278,0.38658,1.6172,3.40667,1.24764,2.80486e-05,2.80486e-05,2.80486e-05
233,303.863,0.90829,1.48467,0.92448,0.42553,0.83333,0.71278,0.38658,1.6172,3.40667,1.24764,2.76592e-05,2.76592e-05,2.76592e-05
234,305.285,0.94509,1.96871,0.93145,0.42553,0.83333,0.71278,0.38658,1.6172,3.40667,1.24764,2.72698e-05,2.72698e-05,2.72698e-05
235,306.51,1.06721,1.33114,0.93317,0.42553,0.83333,0.71278,0.38658,1.6172,3.40667,1.24764,2.68804e-05,2.68804e-05,2.68804e-05
236,308.066,1.02406,1.38758,0.97503,0.43182,0.79167,0.68412,0.38534,1.61219,3.42824,1.24848,2.6491e-05,2.6491e-05,2.6491e-05
237,309.511,1.03002,1.43384,1.00596,0.43182,0.79167,0.68412,0.38534,1.61219,3.42824,1.24848,2.61016e-05,2.61016e-05,2.61016e-05
238,310.909,1.04256,1.50302,0.95161,0.43182,0.79167,0.68412,0.38534,1.61219,3.42824,1.24848,2.57122e-05,2.57122e-05,2.57122e-05
239,312.142,0.96972,1.29861,0.90729,0.43182,0.79167,0.68412,0.38534,1.61219,3.42824,1.24848,2.53228e-05,2.53228e-05,2.53228e-05
240,313.652,0.88226,1.47677,0.93406,0.42553,0.83333,0.6638,0.38754,1.61542,3.35212,1.25215,2.49334e-05,2.49334e-05,2.49334e-05
241,315.107,0.90716,1.56395,0.94346,0.42553,0.83333,0.6638,0.38754,1.61542,3.35212,1.25215,2.4544e-05,2.4544e-05,2.4544e-05
242,316.439,0.83942,1.52898,0.92627,0.42553,0.83333,0.6638,0.38754,1.61542,3.35212,1.25215,2.41546e-05,2.41546e-05,2.41546e-05
243,317.819,0.88675,1.45473,0.93345,0.42553,0.83333,0.6638,0.38754,1.61542,3.35212,1.25215,2.37652e-05,2.37652e-05,2.37652e-05
244,319.215,0.99208,1.43269,0.96812,0.42553,0.83333,0.66212,0.39428,1.61898,3.35108,1.25725,2.33758e-05,2.33758e-05,2.33758e-05
245,320.618,0.92469,1.6048,0.92095,0.42553,0.83333,0.66212,0.39428,1.61898,3.35108,1.25725,2.29864e-05,2.29864e-05,2.29864e-05
246,322.012,1.05496,1.38412,0.99272,0.42553,0.83333,0.66212,0.39428,1.61898,3.35108,1.25725,2.2597e-05,2.2597e-05,2.2597e-05
247,323.24,0.8407,1.27631,0.90031,0.42553,0.83333,0.66212,0.39428,1.61898,3.35108,1.25725,2.22076e-05,2.22076e-05,2.22076e-05
248,324.661,0.90861,1.71094,0.97215,0.40816,0.83333,0.64704,0.39035,1.6181,3.31989,1.26363,2.18182e-05,2.18182e-05,2.18182e-05
249,326.15,0.93092,1.28939,1.02302,0.40816,0.83333,0.64704,0.39035,1.6181,3.31989,1.26363,2.14288e-05,2.14288e-05,2.14288e-05
250,327.413,1.08658,1.42493,0.996,0.40816,0.83333,0.64704,0.39035,1.6181,3.31989,1.26363,2.10394e-05,2.10394e-05,2.10394e-05
251,328.64,0.91206,1.34511,0.91642,0.40816,0.83333,0.64704,0.39035,1.6181,3.31989,1.26363,2.065e-05,2.065e-05,2.065e-05
252,330.062,0.7939,1.20321,0.89431,0.40816,0.83333,0.65884,0.39543,1.61744,3.28084,1.2656,2.02606e-05,2.02606e-05,2.02606e-05
253,331.492,0.87949,1.49669,0.94622,0.40816,0.83333,0.65884,0.39543,1.61744,3.28084,1.2656,1.98712e-05,1.98712e-05,1.98712e-05
254,332.678,0.98147,1.25164,0.98352,0.40816,0.83333,0.65884,0.39543,1.61744,3.28084,1.2656,1.94818e-05,1.94818e-05,1.94818e-05
255,333.941,0.91637,1.42626,0.96679,0.40816,0.83333,0.65884,0.39543,1.61744,3.28084,1.2656,1.90924e-05,1.90924e-05,1.90924e-05
256,335.598,0.87276,1.37901,0.9218,0.42553,0.83333,0.66127,0.3965,1.61883,3.22921,1.26795,1.8703e-05,1.8703e-05,1.8703e-05
257,337.119,0.92798,1.45359,0.93194,0.42553,0.83333,0.66127,0.3965,1.61883,3.22921,1.26795,1.83136e-05,1.83136e-05,1.83136e-05
258,338.702,0.94878,1.32329,0.92214,0.42553,0.83333,0.66127,0.3965,1.61883,3.22921,1.26795,1.79242e-05,1.79242e-05,1.79242e-05
259,340.19,0.92003,1.44759,0.93089,0.42553,0.83333,0.66127,0.3965,1.61883,3.22921,1.26795,1.75348e-05,1.75348e-05,1.75348e-05
260,341.616,0.8406,1.36414,0.95047,0.40816,0.83333,0.654,0.38844,1.62336,3.23396,1.27299,1.71454e-05,1.71454e-05,1.71454e-05
261,342.908,0.92796,1.58317,1.00802,0.40816,0.83333,0.654,0.38844,1.62336,3.23396,1.27299,1.6756e-05,1.6756e-05,1.6756e-05
262,344.254,0.90903,1.49601,0.93917,0.40816,0.83333,0.654,0.38844,1.62336,3.23396,1.27299,1.63666e-05,1.63666e-05,1.63666e-05
263,345.466,0.9502,1.46606,0.94826,0.40816,0.83333,0.654,0.38844,1.62336,3.23396,1.27299,1.59772e-05,1.59772e-05,1.59772e-05
264,347.086,0.88869,1.65761,0.93737,0.41667,0.83333,0.67304,0.40091,1.62295,3.27074,1.2751,1.55878e-05,1.55878e-05,1.55878e-05
265,348.541,0.85405,1.55212,0.8863,0.41667,0.83333,0.67304,0.40091,1.62295,3.27074,1.2751,1.51984e-05,1.51984e-05,1.51984e-05
266,349.935,1.01074,1.3718,0.93465,0.41667,0.83333,0.67304,0.40091,1.62295,3.27074,1.2751,1.4809e-05,1.4809e-05,1.4809e-05
267,351.34,0.90219,1.41767,0.92606,0.41667,0.83333,0.67304,0.40091,1.62295,3.27074,1.2751,1.44196e-05,1.44196e-05,1.44196e-05
268,352.912,0.95196,1.4296,0.96487,0.41667,0.83333,0.68705,0.41306,1.63269,3.27611,1.2747,1.40302e-05,1.40302e-05,1.40302e-05
269,354.351,0.93947,1.37799,0.96709,0.41667,0.83333,0.68705,0.41306,1.63269,3.27611,1.2747,1.36408e-05,1.36408e-05,1.36408e-05
270,355.523,0.94397,1.52046,0.97774,0.41667,0.83333,0.68705,0.41306,1.63269,3.27611,1.2747,1.32514e-05,1.32514e-05,1.32514e-05
271,356.724,1.01634,1.30887,0.93737,0.41667,0.83333,0.68705,0.41306,1.63269,3.27611,1.2747,1.2862e-05,1.2862e-05,1.2862e-05
272,357.982,0.90244,1.57455,0.95813,0.41667,0.83333,0.68315,0.41537,1.64073,3.24449,1.28461,1.24726e-05,1.24726e-05,1.24726e-05
273,359.18,0.84208,1.25918,0.92912,0.41667,0.83333,0.68315,0.41537,1.64073,3.24449,1.28461,1.20832e-05,1.20832e-05,1.20832e-05
274,360.599,0.84781,1.53195,0.94835,0.41667,0.83333,0.68315,0.41537,1.64073,3.24449,1.28461,1.16938e-05,1.16938e-05,1.16938e-05
275,361.816,0.88809,1.45636,0.95459,0.41667,0.83333,0.68315,0.41537,1.64073,3.24449,1.28461,1.13044e-05,1.13044e-05,1.13044e-05
276,363.152,0.94717,1.47114,0.94064,0.41667,0.83333,0.66911,0.39838,1.63773,3.18336,1.2811,1.0915e-05,1.0915e-05,1.0915e-05
277,364.349,0.85126,1.34724,0.92833,0.41667,0.83333,0.66911,0.39838,1.63773,3.18336,1.2811,1.05256e-05,1.05256e-05,1.05256e-05
278,365.646,0.9273,1.34344,0.92279,0.41667,0.83333,0.66911,0.39838,1.63773,3.18336,1.2811,1.01362e-05,1.01362e-05,1.01362e-05
279,367.122,0.9465,1.46311,0.95205,0.41667,0.83333,0.66911,0.39838,1.63773,3.18336,1.2811,9.7468e-06,9.7468e-06,9.7468e-06
280,368.833,0.98486,1.49394,0.97925,0.41667,0.83333,0.66986,0.40344,1.6407,3.18024,1.28628,9.3574e-06,9.3574e-06,9.3574e-06
281,370.276,0.87126,1.67001,0.99041,0.41667,0.83333,0.66986,0.40344,1.6407,3.18024,1.28628,8.968e-06,8.968e-06,8.968e-06
282,371.503,0.85635,1.27345,0.89611,0.41667,0.83333,0.66986,0.40344,1.6407,3.18024,1.28628,8.5786e-06,8.5786e-06,8.5786e-06
283,372.814,0.90271,1.38299,0.98846,0.41667,0.83333,0.66986,0.40344,1.6407,3.18024,1.28628,8.1892e-06,8.1892e-06,8.1892e-06
284,374.427,0.89634,1.23856,0.91436,0.41667,0.83333,0.6729,0.39509,1.64474,3.19522,1.29082,7.7998e-06,7.7998e-06,7.7998e-06
285,376.053,0.88696,1.17452,0.92112,0.41667,0.83333,0.6729,0.39509,1.64474,3.19522,1.29082,7.4104e-06,7.4104e-06,7.4104e-06
286,377.388,0.91035,1.5831,0.96123,0.41667,0.83333,0.6729,0.39509,1.64474,3.19522,1.29082,7.021e-06,7.021e-06,7.021e-06
287,378.814,0.89472,1.47389,0.94715,0.41667,0.83333,0.6729,0.39509,1.64474,3.19522,1.29082,6.6316e-06,6.6316e-06,6.6316e-06
288,380.341,0.83457,1.47098,0.94425,0.41667,0.83333,0.66347,0.39458,1.65084,3.21807,1.29627,6.2422e-06,6.2422e-06,6.2422e-06
289,381.583,0.89727,1.45912,0.9824,0.41667,0.83333,0.66347,0.39458,1.65084,3.21807,1.29627,5.8528e-06,5.8528e-06,5.8528e-06
290,382.8,1.00069,1.18408,0.95876,0.41667,0.83333,0.66347,0.39458,1.65084,3.21807,1.29627,5.4634e-06,5.4634e-06,5.4634e-06
291,384.221,0.96393,1.41169,0.98521,0.41667,0.83333,0.66347,0.39458,1.65084,3.21807,1.29627,5.074e-06,5.074e-06,5.074e-06
292,385.88,0.90671,1.13877,0.93875,0.67933,0.61817,0.66751,0.39781,1.65231,3.12268,1.30893,4.6846e-06,4.6846e-06,4.6846e-06
293,387.217,0.87824,1.18179,0.89315,0.67933,0.61817,0.66751,0.39781,1.65231,3.12268,1.30893,4.2952e-06,4.2952e-06,4.2952e-06
294,388.375,0.8604,1.09255,0.90913,0.67933,0.61817,0.66751,0.39781,1.65231,3.12268,1.30893,3.9058e-06,3.9058e-06,3.9058e-06
295,389.69,1.10873,1.59012,1.08887,0.67933,0.61817,0.66751,0.39781,1.65231,3.12268,1.30893,3.5164e-06,3.5164e-06,3.5164e-06
296,391.234,0.86532,1.08947,0.89747,0.74946,0.58333,0.75401,0.41424,1.64744,2.98415,1.3165,3.127e-06,3.127e-06,3.127e-06
297,392.601,0.94901,1.35869,0.92789,0.74946,0.58333,0.75401,0.41424,1.64744,2.98415,1.3165,2.7376e-06,2.7376e-06,2.7376e-06
298,393.96,0.93217,1.2287,0.93445,0.74946,0.58333,0.75401,0.41424,1.64744,2.98415,1.3165,2.3482e-06,2.3482e-06,2.3482e-06
299,395.197,0.87362,1.26758,0.95364,0.74946,0.58333,0.75401,0.41424,1.64744,2.98415,1.3165,1.9588e-06,1.9588e-06,1.9588e-06
300,397.08,0.84777,1.183,0.90559,0.80771,0.70041,0.79507,0.39752,1.66509,2.83722,1.33524,1.5694e-06,1.5694e-06,1.5694e-06
