epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
200,26.3007,1.26018,4.42921,1.27634,0.02381,0.00595,0.01294,0.00906,1.67907,4.90485,1.46024,7.92547e-05,7.92547e-05,7.92547e-05
201,26.4021,1.31235,4.23598,1.28013,0.02381,0.00595,0.01294,0.00906,1.67907,4.90485,1.46024,7.906e-05,7.906e-05,7.906e-05
202,26.5851,1.32858,4.56975,1.22503,0.02381,0.00595,0.01294,0.00906,1.67907,4.90485,1.46024,7.88653e-05,7.88653e-05,7.88653e-05
203,26.6858,1.31012,4.57984,1.22603,0.02381,0.00595,0.01294,0.00906,1.67907,4.90485,1.46024,7.86706e-05,7.86706e-05,7.86706e-05
204,26.793,1.28392,4.30439,1.21249,0.02381,0.00595,0.01347,0.00943,1.69001,4.89336,1.46438,7.84759e-05,7.84759e-05,7.84759e-05
205,26.8942,1.26715,4.42548,1.22154,0.02381,0.00595,0.01347,0.00943,1.69001,4.89336,1.46438,7.82812e-05,7.82812e-05,7.82812e-05
206,26.9952,1.21899,4.42594,1.20653,0.02381,0.00595,0.01347,0.00943,1.69001,4.89336,1.46438,7.80865e-05,7.80865e-05,7.80865e-05
207,27.1018,1.18929,4.17564,1.23749,0.02381,0.00595,0.01347,0.00943,1.69001,4.89336,1.46438,7.78918e-05,7.78918e-05,7.78918e-05
208,27.2105,1.23408,4.26965,1.19263,0.02041,0.00595,0.01185,0.0083,1.68863,4.87838,1.46321,7.76971e-05,7.76971e-05,7.76971e-05
209,27.3091,1.34253,4.54952,1.26744,0.02041,0.00595,0.01185,0.0083,1.68863,4.87838,1.46321,7.75024e-05,7.75024e-05,7.75024e-05
210,27.4096,1.239,4.26963,1.21157,0.02041,0.00595,0.01185,0.0083,1.68863,4.87838,1.46321,7.73077e-05,7.73077e-05,7.73077e-05
211,27.5084,1.17955,4.31009,1.17555,0.02041,0.00595,0.01185,0.0083,1.68863,4.87838,1.46321,7.7113e-05,7.7113e-05,7.7113e-05
212,27.6195,1.27141,4.34868,1.22799,0.01786,0.00595,0.01064,0.00745,1.68773,4.86688,1.46277,7.69183e-05,7.69183e-05,7.69183e-05
213,27.7212,1.22517,4.24163,1.25551,0.01786,0.00595,0.01064,0.00745,1.68773,4.86688,1.46277,7.67236e-05,7.67236e-05,7.67236e-05
214,27.8314,1.20338,4.13528,1.24591,0.01786,0.00595,0.01064,0.00745,1.68773,4.86688,1.46277,7.65289e-05,7.65289e-05,7.65289e-05
215,27.9332,1.17552,4.20607,1.21979,0.01786,0.00595,0.01064,0.00745,1.68773,4.86688,1.46277,7.63342e-05,7.63342e-05,7.63342e-05
216,28.0419,1.21239,4.25573,1.21041,0.01786,0.00595,0.01064,0.00745,1.69405,4.85113,1.46458,7.61395e-05,7.61395e-05,7.61395e-05
217,28.2212,1.27748,4.42352,1.25291,0.01786,0.00595,0.01064,0.00745,1.69405,4.85113,1.46458,7.59448e-05,7.59448e-05,7.59448e-05
218,28.3212,1.11643,3.78443,1.18378,0.01786,0.00595,0.01064,0.00745,1.69405,4.85113,1.46458,7.57501e-05,7.57501e-05,7.57501e-05
219,28.4241,1.26139,4.37247,1.20978,0.01786,0.00595,0.01064,0.00745,1.69405,4.85113,1.46458,7.55554e-05,7.55554e-05,7.55554e-05
220,28.5291,1.11559,4.15639,1.1676,0.02857,0.0119,0.01633,0.01143,1.69243,4.83915,1.46532,7.53607e-05,7.53607e-05,7.53607e-05
221,28.6314,1.31886,4.28978,1.23312,0.02857,0.0119,0.01633,0.01143,1.69243,4.83915,1.46532,7.5166e-05,7.5166e-05,7.5166e-05
222,28.7396,1.2425,4.45754,1.21653,0.02857,0.0119,0.01633,0.01143,1.69243,4.83915,1.46532,7.49713e-05,7.49713e-05,7.49713e-05
223,28.8489,1.15278,4.13349,1.20132,0.02857,0.0119,0.01633,0.01143,1.69243,4.83915,1.46532,7.47766e-05,7.47766e-05,7.47766e-05
224,28.9562,1.22578,4.30011,1.21751,0.02597,0.0119,0.01527,0.01069,1.6866,4.82567,1.46168,7.45819e-05,7.45819e-05,7.45819e-05
225,29.0565,1.20547,4.2664,1.16444,0.02597,0.0119,0.01527,0.01069,1.6866,4.82567,1.46168,7.43872e-05,7.43872e-05,7.43872e-05
226,29.1536,1.23477,4.19958,1.2269,0.02597,0.0119,0.01527,0.01069,1.6866,4.82567,1.46168,7.41925e-05,7.41925e-05,7.41925e-05
227,29.2546,1.19718,4.05181,1.21276,0.02597,0.0119,0.01527,0.01069,1.6866,4.82567,1.46168,7.39978e-05,7.39978e-05,7.39978e-05
228,29.3619,1.30284,4.36814,1.22161,0.02597,0.0119,0.01564,0.01095,1.68565,4.8091,1.46443,7.38031e-05,7.38031e-05,7.38031e-05
229,29.4681,1.35652,4.40579,1.28592,0.02597,0.0119,0.01564,0.01095,1.68565,4.8091,1.46443,7.36084e-05,7.36084e-05,7.36084e-05
230,29.573,1.29687,4.33269,1.26134,0.02597,0.0119,0.01564,0.01095,1.68565,4.8091,1.46443,7.34137e-05,7.34137e-05,7.34137e-05
231,29.6748,1.58123,4.47741,1.34573,0.02597,0.0119,0.01564,0.01095,1.68565,4.8091,1.46443,7.3219e-05,7.3219e-05,7.3219e-05
232,29.8801,1.33025,4.27563,1.22876,0.02381,0.0119,0.01465,0.01025,1.68609,4.79975,1.46543,7.30243e-05,7.30243e-05,7.30243e-05
233,29.9774,1.29221,4.32157,1.26595,0.02381,0.0119,0.01465,0.01025,1.68609,4.79975,1.46543,7.28296e-05,7.28296e-05,7.28296e-05
234,30.0747,1.26485,4.44995,1.26967,0.02381,0.0119,0.01465,0.01025,1.68609,4.79975,1.46543,7.26349e-05,7.26349e-05,7.26349e-05
235,30.1752,1.19492,4.02602,1.16396,0.02381,0.0119,0.01465,0.01025,1.68609,4.79975,1.46543,7.24402e-05,7.24402e-05,7.24402e-05
236,30.2866,1.1735,3.87938,1.19738,0.02381,0.0119,0.01465,0.01025,1.68613,4.78417,1.46683,7.22455e-05,7.22455e-05,7.22455e-05
237,30.3892,1.25939,4.32406,1.2513,0.02381,0.0119,0.01465,0.01025,1.68613,4.78417,1.46683,7.20508e-05,7.20508e-05,7.20508e-05
238,30.491,1.31775,4.3954,1.22592,0.02381,0.0119,0.01465,0.01025,1.68613,4.78417,1.46683,7.18561e-05,7.18561e-05,7.18561e-05
239,30.5928,1.15298,3.99354,1.21771,0.02381,0.0119,0.01465,0.01025,1.68613,4.78417,1.46683,7.16614e-05,7.16614e-05,7.16614e-05
240,30.7049,1.324,4.1797,1.28766,0.02381,0.0119,0.01465,0.01025,1.68774,4.77171,1.46938,7.14667e-05,7.14667e-05,7.14667e-05
241,30.806,1.29065,4.23109,1.20639,0.02381,0.0119,0.01465,0.01025,1.68774,4.77171,1.46938,7.1272e-05,7.1272e-05,7.1272e-05
242,30.9047,1.26247,4.05394,1.18907,0.02381,0.0119,0.01465,0.01025,1.68774,4.77171,1.46938,7.10773e-05,7.10773e-05,7.10773e-05
243,31.0057,1.282,4.23115,1.25382,0.02381,0.0119,0.01465,0.01025,1.68774,4.77171,1.46938,7.08826e-05,7.08826e-05,7.08826e-05
244,31.1148,1.31816,4.23741,1.26224,0.02597,0.0119,0.01564,0.01095,1.68015,4.75039,1.47021,7.06879e-05,7.06879e-05,7.06879e-05
245,31.2165,1.15125,4.13355,1.21378,0.02597,0.0119,0.01564,0.01095,1.68015,4.75039,1.47021,7.04932e-05,7.04932e-05,7.04932e-05
246,31.3219,1.30448,4.16001,1.25184,0.02597,0.0119,0.01564,0.01095,1.68015,4.75039,1.47021,7.02985e-05,7.02985e-05,7.02985e-05
247,31.5047,1.12819,3.8285,1.14268,0.02597,0.0119,0.01564,0.01095,1.68015,4.75039,1.47021,7.01038e-05,7.01038e-05,7.01038e-05
248,31.6189,1.33205,4.327,1.21467,0.02198,0.0119,0.01381,0.00967,1.68439,4.74001,1.47399,6.99091e-05,6.99091e-05,6.99091e-05
249,31.7243,1.32692,4.42248,1.25809,0.02198,0.0119,0.01381,0.00967,1.68439,4.74001,1.47399,6.97144e-05,6.97144e-05,6.97144e-05
250,31.8264,1.18036,4.05392,1.17575,0.02198,0.0119,0.01381,0.00967,1.68439,4.74001,1.47399,6.95197e-05,6.95197e-05,6.95197e-05
251,31.9334,1.1727,4.09937,1.24534,0.02198,0.0119,0.01381,0.00967,1.68439,4.74001,1.47399,6.9325e-05,6.9325e-05,6.9325e-05
252,32.0388,1.32537,4.43904,1.2343,0.02198,0.0119,0.01345,0.00941,1.68724,4.73044,1.47805,6.91303e-05,6.91303e-05,6.91303e-05
253,32.1393,1.23519,4.11261,1.19572,0.02198,0.0119,0.01345,0.00941,1.68724,4.73044,1.47805,6.89356e-05,6.89356e-05,6.89356e-05
254,32.2416,1.13105,3.94944,1.16241,0.02198,0.0119,0.01345,0.00941,1.68724,4.73044,1.47805,6.87409e-05,6.87409e-05,6.87409e-05
255,32.342,1.2339,4.12358,1.22352,0.02198,0.0119,0.01345,0.00941,1.68724,4.73044,1.47805,6.85462e-05,6.85462e-05,6.85462e-05
256,32.4505,1.26862,4.17054,1.22442,0.01786,0.0119,0.01144,0.00801,1.69703,4.71231,1.47797,6.83515e-05,6.83515e-05,6.83515e-05
257,32.5511,1.21336,4.25643,1.21348,0.01786,0.0119,0.01144,0.00801,1.69703,4.71231,1.47797,6.81568e-05,6.81568e-05,6.81568e-05
258,32.6504,1.13196,4.07271,1.14223,0.01786,0.0119,0.01144,0.00801,1.69703,4.71231,1.47797,6.79621e-05,6.79621e-05,6.79621e-05
259,32.7511,1.26566,4.3143,1.2152,0.01786,0.0119,0.01144,0.00801,1.69703,4.71231,1.47797,6.77674e-05,6.77674e-05,6.77674e-05
260,32.8626,1.25302,4.18992,1.25116,0.01681,0.0119,0.01042,0.0073,1.70111,4.69918,1.47911,6.75727e-05,6.75727e-05,6.75727e-05
261,33.0445,1.22668,4.30322,1.23407,0.01681,0.0119,0.01042,0.0073,1.70111,4.69918,1.47911,6.7378e-05,6.7378e-05,6.7378e-05
262,33.1442,1.12331,4.13976,1.14887,0.01681,0.0119,0.01042,0.0073,1.70111,4.69918,1.47911,6.71833e-05,6.71833e-05,6.71833e-05
263,33.2484,1.31289,4.1528,1.19859,0.01681,0.0119,0.01042,0.0073,1.70111,4.69918,1.47911,6.69886e-05,6.69886e-05,6.69886e-05
264,33.3551,1.16138,3.90659,1.18889,0.01587,0.0119,0.01,0.007,1.70056,4.68368,1.47674,6.67939e-05,6.67939e-05,6.67939e-05
265,33.4584,1.08302,3.96599,1.17349,0.01587,0.0119,0.01,0.007,1.70056,4.68368,1.47674,6.65992e-05,6.65992e-05,6.65992e-05
266,33.5596,1.21312,4.41794,1.18533,0.01587,0.0119,0.01,0.007,1.70056,4.68368,1.47674,6.64045e-05,6.64045e-05,6.64045e-05
267,33.6624,1.26244,3.9196,1.21507,0.01587,0.0119,0.01,0.007,1.70056,4.68368,1.47674,6.62098e-05,6.62098e-05,6.62098e-05
268,33.7706,1.19928,3.77217,1.18764,0.01587,0.0119,0.01,0.007,1.69427,4.67394,1.47098,6.60151e-05,6.60151e-05,6.60151e-05
269,33.8693,1.214,4.13063,1.1679,0.01587,0.0119,0.01,0.007,1.69427,4.67394,1.47098,6.58204e-05,6.58204e-05,6.58204e-05
270,33.9806,1.07695,3.65406,1.22245,0.01587,0.0119,0.01,0.007,1.69427,4.67394,1.47098,6.56257e-05,6.56257e-05,6.56257e-05
271,34.0833,1.16632,3.9962,1.23938,0.01587,0.0119,0.01,0.007,1.69427,4.67394,1.47098,6.5431e-05,6.5431e-05,6.5431e-05
272,34.1922,1.31552,4.20998,1.28416,0.01714,0.01786,0.011,0.0077,1.68724,4.65451,1.47317,6.52363e-05,6.52363e-05,6.52363e-05
273,34.2936,1.16766,3.81589,1.19453,0.01714,0.01786,0.011,0.0077,1.68724,4.65451,1.47317,6.50416e-05,6.50416e-05,6.50416e-05
274,34.4788,1.10309,3.63584,1.13296,0.01714,0.01786,0.011,0.0077,1.68724,4.65451,1.47317,6.48469e-05,6.48469e-05,6.48469e-05
275,34.5785,1.00069,3.59763,1.15374,0.01714,0.01786,0.011,0.0077,1.68724,4.65451,1.47317,6.46522e-05,6.46522e-05,6.46522e-05
276,34.6859,1.15022,3.80065,1.17574,0.01531,0.01786,0.01006,0.00704,1.68355,4.6392,1.47191,6.44575e-05,6.44575e-05,6.44575e-05
277,34.7861,1.33848,4.19913,1.22059,0.01531,0.01786,0.01006,0.00704,1.68355,4.6392,1.47191,6.42628e-05,6.42628e-05,6.42628e-05
278,34.8878,1.42092,4.25581,1.23215,0.01531,0.01786,0.01006,0.00704,1.68355,4.6392,1.47191,6.40681e-05,6.40681e-05,6.40681e-05
279,34.9928,1.21921,3.90807,1.18483,0.01531,0.01786,0.01006,0.00704,1.68355,4.6392,1.47191,6.38734e-05,6.38734e-05,6.38734e-05
280,35.0999,1.22295,3.83032,1.17753,0.02597,0.03571,0.01667,0.00978,1.6782,4.62677,1.47119,6.36787e-05,6.36787e-05,6.36787e-05
281,35.2011,1.07769,3.93687,1.14551,0.02597,0.03571,0.01667,0.00978,1.6782,4.62677,1.47119,6.3484e-05,6.3484e-05,6.3484e-05
282,35.3008,1.20875,4.01645,1.22692,0.02597,0.03571,0.01667,0.00978,1.6782,4.62677,1.47119,6.32893e-05,6.32893e-05,6.32893e-05
283,35.4031,1.18016,3.77629,1.27496,0.02597,0.03571,0.01667,0.00978,1.6782,4.62677,1.47119,6.30946e-05,6.30946e-05,6.30946e-05
284,35.5112,1.02141,3.17276,1.15117,0.02703,0.04167,0.01844,0.01095,1.67568,4.61075,1.47126,6.28999e-05,6.28999e-05,6.28999e-05
285,35.6114,1.23747,3.91879,1.19984,0.02703,0.04167,0.01844,0.01095,1.67568,4.61075,1.47126,6.27052e-05,6.27052e-05,6.27052e-05
286,35.7163,1.29552,3.93586,1.20797,0.02703,0.04167,0.01844,0.01095,1.67568,4.61075,1.47126,6.25105e-05,6.25105e-05,6.25105e-05
287,35.8194,1.07104,3.89877,1.17226,0.02703,0.04167,0.01844,0.01095,1.67568,4.61075,1.47126,6.23158e-05,6.23158e-05,6.23158e-05
288,35.927,1.20124,3.89989,1.16955,0.02857,0.04762,0.01986,0.01157,1.67207,4.59967,1.47023,6.21211e-05,6.21211e-05,6.21211e-05
289,36.1241,1.19281,3.84919,1.20398,0.02857,0.04762,0.01986,0.01157,1.67207,4.59967,1.47023,6.19264e-05,6.19264e-05,6.19264e-05
290,36.2283,1.19012,3.95278,1.21683,0.02857,0.04762,0.01986,0.01157,1.67207,4.59967,1.47023,6.17317e-05,6.17317e-05,6.17317e-05
291,36.332,1.22693,3.57288,1.1736,0.02857,0.04762,0.01986,0.01157,1.67207,4.59967,1.47023,6.1537e-05,6.1537e-05,6.1537e-05
292,36.4528,1.27317,4.01201,1.1672,0.02857,0.04762,0.02144,0.01233,1.68277,4.59375,1.47172,6.13423e-05,6.13423e-05,6.13423e-05
293,36.5562,1.17149,4.19334,1.20363,0.02857,0.04762,0.02144,0.01233,1.68277,4.59375,1.47172,6.11476e-05,6.11476e-05,6.11476e-05
294,36.6623,1.3966,4.18863,1.22494,0.02857,0.04762,0.02144,0.01233,1.68277,4.59375,1.47172,6.09529e-05,6.09529e-05,6.09529e-05
295,36.7711,1.2005,3.79601,1.28499,0.02857,0.04762,0.02144,0.01233,1.68277,4.59375,1.47172,6.07582e-05,6.07582e-05,6.07582e-05
296,36.8811,1.2827,4.0372,1.21426,0.03247,0.05952,0.02453,0.01375,1.68291,4.58135,1.4748,6.05635e-05,6.05635e-05,6.05635e-05
297,36.9889,1.2065,3.68688,1.20818,0.03247,0.05952,0.02453,0.01375,1.68291,4.58135,1.4748,6.03688e-05,6.03688e-05,6.03688e-05
298,37.0958,1.18605,3.55814,1.25938,0.03247,0.05952,0.02453,0.01375,1.68291,4.58135,1.4748,6.01741e-05,6.01741e-05,6.01741e-05
299,37.202,1.2158,4.01168,1.20178,0.03247,0.05952,0.02453,0.01375,1.68291,4.58135,1.4748,5.99794e-05,5.99794e-05,5.99794e-05
300,37.3141,1.24544,3.72511,1.26295,0.03106,0.05952,0.02367,0.01328,1.68138,4.56702,1.47493,5.97847e-05,5.97847e-05,5.97847e-05
301,37.4139,1.01054,3.70132,1.1677,0.03106,0.05952,0.02367,0.01328,1.68138,4.56702,1.47493,5.959e-05,5.959e-05,5.959e-05
302,37.5201,1.39903,3.87163,1.25523,0.03106,0.05952,0.02367,0.01328,1.68138,4.56702,1.47493,5.93953e-05,5.93953e-05,5.93953e-05
303,37.6211,1.3102,3.85684,1.28087,0.03106,0.05952,0.02367,0.01328,1.68138,4.56702,1.47493,5.92006e-05,5.92006e-05,5.92006e-05
304,37.8097,1.3125,3.89693,1.2074,0.03143,0.06548,0.0242,0.01366,1.67913,4.55403,1.47749,5.90059e-05,5.90059e-05,5.90059e-05
305,37.9154,1.17619,3.71536,1.21747,0.03143,0.06548,0.0242,0.01366,1.67913,4.55403,1.47749,5.88112e-05,5.88112e-05,5.88112e-05
306,38.0179,1.25069,4.02183,1.26245,0.03143,0.06548,0.0242,0.01366,1.67913,4.55403,1.47749,5.86165e-05,5.86165e-05,5.86165e-05
307,38.1226,1.224,3.77364,1.21696,0.03143,0.06548,0.0242,0.01366,1.67913,4.55403,1.47749,5.84218e-05,5.84218e-05,5.84218e-05
308,38.2295,1.21117,4.01875,1.17478,0.03361,0.07143,0.02613,0.014,1.67775,4.54138,1.47587,5.82271e-05,5.82271e-05,5.82271e-05
309,38.3381,1.16195,3.71585,1.16192,0.03361,0.07143,0.02613,0.014,1.67775,4.54138,1.47587,5.80324e-05,5.80324e-05,5.80324e-05
310,38.4448,1.26392,3.77116,1.30855,0.03361,0.07143,0.02613,0.014,1.67775,4.54138,1.47587,5.78377e-05,5.78377e-05,5.78377e-05
311,38.5522,1.10589,3.74569,1.18036,0.03361,0.07143,0.02613,0.014,1.67775,4.54138,1.47587,5.7643e-05,5.7643e-05,5.7643e-05
312,38.6647,1.15803,3.73619,1.22484,0.03429,0.07143,0.0278,0.01522,1.68085,4.53151,1.47526,5.74483e-05,5.74483e-05,5.74483e-05
313,38.7726,1.22511,3.69282,1.1402,0.03429,0.07143,0.0278,0.01522,1.68085,4.53151,1.47526,5.72536e-05,5.72536e-05,5.72536e-05
314,38.8789,1.15275,3.3509,1.19873,0.03429,0.07143,0.0278,0.01522,1.68085,4.53151,1.47526,5.70589e-05,5.70589e-05,5.70589e-05
315,38.9854,1.13813,3.7298,1.22156,0.03429,0.07143,0.0278,0.01522,1.68085,4.53151,1.47526,5.68642e-05,5.68642e-05,5.68642e-05
316,39.0997,1.04061,3.43626,1.16359,0.03297,0.07143,0.0307,0.01722,1.67939,4.5209,1.4762,5.66695e-05,5.66695e-05,5.66695e-05
317,39.2018,1.02895,3.69095,1.20574,0.03297,0.07143,0.0307,0.01722,1.67939,4.5209,1.4762,5.64748e-05,5.64748e-05,5.64748e-05
318,39.3106,1.03559,3.67592,1.08341,0.03297,0.07143,0.0307,0.01722,1.67939,4.5209,1.4762,5.62801e-05,5.62801e-05,5.62801e-05
319,39.4981,1.27531,4.00144,1.21276,0.03297,0.07143,0.0307,0.01722,1.67939,4.5209,1.4762,5.60854e-05,5.60854e-05,5.60854e-05
320,39.6106,1.18733,4.06245,1.2146,0.03235,0.07143,0.03069,0.01719,1.6788,4.51263,1.47911,5.58907e-05,5.58907e-05,5.58907e-05
321,39.7113,1.18497,3.89151,1.15944,0.03235,0.07143,0.03069,0.01719,1.6788,4.51263,1.47911,5.5696e-05,5.5696e-05,5.5696e-05
322,39.8122,1.00297,3.64694,1.18461,0.03235,0.07143,0.03069,0.01719,1.6788,4.51263,1.47911,5.55013e-05,5.55013e-05,5.55013e-05
323,39.9132,1.16175,3.55299,1.18871,0.03235,0.07143,0.03069,0.01719,1.6788,4.51263,1.47911,5.53066e-05,5.53066e-05,5.53066e-05
324,40.0199,1.08136,3.54919,1.24105,0.03175,0.07143,0.03176,0.01763,1.68134,4.49877,1.47845,5.51119e-05,5.51119e-05,5.51119e-05
325,40.1315,1.11037,3.89353,1.15378,0.03175,0.07143,0.03176,0.01763,1.68134,4.49877,1.47845,5.49172e-05,5.49172e-05,5.49172e-05
326,40.2399,1.30322,3.96994,1.25131,0.03175,0.07143,0.03176,0.01763,1.68134,4.49877,1.47845,5.47225e-05,5.47225e-05,5.47225e-05
327,40.3443,1.1975,3.76996,1.18704,0.03175,0.07143,0.03176,0.01763,1.68134,4.49877,1.47845,5.45278e-05,5.45278e-05,5.45278e-05
328,40.461,0.99769,3.2923,1.17143,0.03061,0.07143,0.03151,0.01751,1.68482,4.48631,1.47745,5.43331e-05,5.43331e-05,5.43331e-05
329,40.562,1.17232,3.62885,1.21461,0.03061,0.07143,0.03151,0.01751,1.68482,4.48631,1.47745,5.41384e-05,5.41384e-05,5.41384e-05
330,40.6638,1.12867,3.56085,1.17882,0.03061,0.07143,0.03151,0.01751,1.68482,4.48631,1.47745,5.39437e-05,5.39437e-05,5.39437e-05
331,40.7658,1.13537,3.79595,1.14133,0.03061,0.07143,0.03151,0.01751,1.68482,4.48631,1.47745,5.3749e-05,5.3749e-05,5.3749e-05
332,40.8748,1.11579,3.2786,1.20428,0.03061,0.07143,0.03147,0.01744,1.68491,4.4762,1.47977,5.35543e-05,5.35543e-05,5.35543e-05
333,41.0562,1.38356,4.06918,1.16445,0.03061,0.07143,0.03147,0.01744,1.68491,4.4762,1.47977,5.33596e-05,5.33596e-05,5.33596e-05
334,41.1574,1.27284,3.47035,1.26881,0.03061,0.07143,0.03147,0.01744,1.68491,4.4762,1.47977,5.31649e-05,5.31649e-05,5.31649e-05
335,41.2619,1.05945,3.44221,1.1565,0.03061,0.07143,0.03147,0.01744,1.68491,4.4762,1.47977,5.29702e-05,5.29702e-05,5.29702e-05
336,41.3733,1.24686,3.89309,1.18003,0.02956,0.07143,0.03158,0.01708,1.68979,4.47081,1.48204,5.27755e-05,5.27755e-05,5.27755e-05
337,41.4747,1.22527,3.84458,1.16608,0.02956,0.07143,0.03158,0.01708,1.68979,4.47081,1.48204,5.25808e-05,5.25808e-05,5.25808e-05
338,41.577,1.27318,3.99777,1.25412,0.02956,0.07143,0.03158,0.01708,1.68979,4.47081,1.48204,5.23861e-05,5.23861e-05,5.23861e-05
339,41.6762,1.20825,3.67443,1.19764,0.02956,0.07143,0.03158,0.01708,1.68979,4.47081,1.48204,5.21914e-05,5.21914e-05,5.21914e-05
340,41.7837,1.14385,3.6203,1.18283,0.02956,0.07143,0.03158,0.01742,1.68775,4.46409,1.48209,5.19967e-05,5.19967e-05,5.19967e-05
341,41.8839,0.99731,3.50713,1.10108,0.02956,0.07143,0.03158,0.01742,1.68775,4.46409,1.48209,5.1802e-05,5.1802e-05,5.1802e-05
342,41.9843,1.17663,3.95159,1.2022,0.02956,0.07143,0.03158,0.01742,1.68775,4.46409,1.48209,5.16073e-05,5.16073e-05,5.16073e-05
343,42.0889,1.30596,3.94348,1.20648,0.02956,0.07143,0.03158,0.01742,1.68775,4.46409,1.48209,5.14126e-05,5.14126e-05,5.14126e-05
344,42.201,1.20493,3.51443,1.2877,0.03095,0.07738,0.03258,0.01801,1.6907,4.4576,1.48443,5.12179e-05,5.12179e-05,5.12179e-05
345,42.3107,1.08633,3.42011,1.20288,0.03095,0.07738,0.03258,0.01801,1.6907,4.4576,1.48443,5.10232e-05,5.10232e-05,5.10232e-05
346,42.5006,1.14997,3.76703,1.15968,0.03095,0.07738,0.03258,0.01801,1.6907,4.4576,1.48443,5.08285e-05,5.08285e-05,5.08285e-05
347,42.6054,1.15944,3.45418,1.17933,0.03095,0.07738,0.03258,0.01801,1.6907,4.4576,1.48443,5.06338e-05,5.06338e-05,5.06338e-05
348,42.7172,1.10481,3.61212,1.1817,0.03044,0.07738,0.03255,0.01797,1.69228,4.44945,1.4854,5.04391e-05,5.04391e-05,5.04391e-05
349,42.8154,1.15492,3.2534,1.16191,0.03044,0.07738,0.03255,0.01797,1.69228,4.44945,1.4854,5.02444e-05,5.02444e-05,5.02444e-05
350,42.9155,1.40041,3.82208,1.24111,0.03044,0.07738,0.03255,0.01797,1.69228,4.44945,1.4854,5.00497e-05,5.00497e-05,5.00497e-05
351,43.0236,1.2378,3.96182,1.17097,0.03044,0.07738,0.03255,0.01797,1.69228,4.44945,1.4854,4.9855e-05,4.9855e-05,4.9855e-05
352,43.1317,1.15401,3.8581,1.16474,0.02995,0.07738,0.03231,0.01814,1.68886,4.44593,1.48095,4.96603e-05,4.96603e-05,4.96603e-05
353,43.2391,1.21835,3.91291,1.17612,0.02995,0.07738,0.03231,0.01814,1.68886,4.44593,1.48095,4.94656e-05,4.94656e-05,4.94656e-05
354,43.343,1.02796,3.40743,1.12358,0.02995,0.07738,0.03231,0.01814,1.68886,4.44593,1.48095,4.92709e-05,4.92709e-05,4.92709e-05
355,43.4493,1.09184,3.57003,1.23307,0.02995,0.07738,0.03231,0.01814,1.68886,4.44593,1.48095,4.90762e-05,4.90762e-05,4.90762e-05
356,43.5612,1.24514,3.76602,1.20392,0.02731,0.07738,0.03157,0.01767,1.6893,4.43766,1.48086,4.88815e-05,4.88815e-05,4.88815e-05
357,43.6602,1.28729,3.72524,1.24121,0.02731,0.07738,0.03157,0.01767,1.6893,4.43766,1.48086,4.86868e-05,4.86868e-05,4.86868e-05
358,43.7648,1.20973,3.58071,1.2343,0.02731,0.07738,0.03157,0.01767,1.6893,4.43766,1.48086,4.84921e-05,4.84921e-05,4.84921e-05
359,43.8674,1.14239,3.35562,1.17618,0.02731,0.07738,0.03157,0.01767,1.6893,4.43766,1.48086,4.82974e-05,4.82974e-05,4.82974e-05
360,43.9755,1.19916,3.59832,1.18191,0.02653,0.07738,0.03616,0.01814,1.68572,4.43494,1.47967,4.81027e-05,4.81027e-05,4.81027e-05
361,44.1713,1.2375,3.5898,1.20966,0.02653,0.07738,0.03616,0.01814,1.68572,4.43494,1.47967,4.7908e-05,4.7908e-05,4.7908e-05
362,44.2833,1.15346,3.53137,1.15312,0.02653,0.07738,0.03616,0.01814,1.68572,4.43494,1.47967,4.77133e-05,4.77133e-05,4.77133e-05
363,44.3892,1.16611,3.53096,1.2629,0.02653,0.07738,0.03616,0.01814,1.68572,4.43494,1.47967,4.75186e-05,4.75186e-05,4.75186e-05
364,44.5008,1.19944,3.85611,1.17846,0.02544,0.07738,0.036,0.01795,1.68813,4.43003,1.48085,4.73239e-05,4.73239e-05,4.73239e-05
365,44.6004,1.25469,3.72044,1.20348,0.02544,0.07738,0.036,0.01795,1.68813,4.43003,1.48085,4.71292e-05,4.71292e-05,4.71292e-05
366,44.7001,1.29484,4.00584,1.19822,0.02544,0.07738,0.036,0.01795,1.68813,4.43003,1.48085,4.69345e-05,4.69345e-05,4.69345e-05
367,44.8048,1.12468,3.45903,1.13637,0.02544,0.07738,0.036,0.01795,1.68813,4.43003,1.48085,4.67398e-05,4.67398e-05,4.67398e-05
368,44.9161,1.26183,4.14957,1.21468,0.02444,0.07738,0.03589,0.01786,1.6891,4.42617,1.48221,4.65451e-05,4.65451e-05,4.65451e-05
369,45.0181,0.9833,3.34023,1.13311,0.02444,0.07738,0.03589,0.01786,1.6891,4.42617,1.48221,4.63504e-05,4.63504e-05,4.63504e-05
370,45.1204,1.14548,3.86356,1.19137,0.02444,0.07738,0.03589,0.01786,1.6891,4.42617,1.48221,4.61557e-05,4.61557e-05,4.61557e-05
371,45.225,1.2673,3.66749,1.22884,0.02444,0.07738,0.03589,0.01786,1.6891,4.42617,1.48221,4.5961e-05,4.5961e-05,4.5961e-05
